iid;id;gender;wave;round;position;positin1;partner;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;race;imprace;income;goal;date;go_out;career;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;date_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3
93;18;0;4;18;18;;5;0;-0.16;1;39;2;40.00;20.00;15.00;20.00;0.00;5.00;1;10.00;10.00;10.00;;;;10.00;3.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;6.00;6.00;6.00;6.00;6.00;5.00;6.00;4.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;6;0;0.37;1;28;2;30.00;30.00;20.00;10.00;10.00;0.00;0;5.00;5.00;7.00;5.00;9.00;7.00;8.00;9.00;;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;1;7.00;6.00;7.00;7.00;7.00;6.00;7.00;;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;7;1;0.17;0;30;6;20.00;25.00;25.00;15.00;5.00;10.00;1;8.00;9.00;10.00;10.00;8.00;7.00;8.00;6.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;1;7.00;7.00;7.00;7.00;7.00;7.00;7.50;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;8;0;0.05;0;22;4;40.00;8.00;10.00;12.00;10.00;20.00;1;9.00;8.00;8.00;8.00;;7.00;9.00;6.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;7.00;6.00;7.00;6.00;7.00;6.00;6.50;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;9;0;-0.15;1;32;2;30.00;10.00;30.00;20.00;10.00;0.00;1;7.00;7.00;7.00;6.00;6.00;5.00;6.00;6.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;6.00;7.00;7.00;6.00;7.00;6.00;6.50;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;10;0;-0.06;1;26;2;40.00;5.00;20.00;10.00;10.00;15.00;0;6.00;7.00;7.00;8.00;7.00;6.00;7.00;5.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;1;7.00;7.00;7.00;7.00;7.00;7.00;7.00;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;11;1;0.45;1;27;2;20.00;15.00;25.00;15.00;20.00;5.00;1;7.00;8.00;6.00;8.00;6.00;6.00;7.00;5.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;1;8.00;8.00;7.00;8.00;8.00;8.00;8.00;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;12;0;-0.36;0;25;1;30.00;15.00;20.00;20.00;0.00;5.00;1;8.00;7.00;8.00;7.00;6.00;5.00;7.00;4.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;7.00;7.00;7.00;7.00;7.00;6.00;7.00;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;13;0;0.37;0;22;3;10.00;20.00;35.00;10.00;5.00;20.00;1;9.00;10.00;10.00;8.00;8.00;8.00;10.00;6.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;7.00;7.00;7.00;7.00;7.00;7.00;7.00;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;14;0;0.23;1;21;2;19.00;24.00;21.00;23.00;5.00;8.00;1;7.50;8.50;9.00;9.50;9.50;9.00;8.00;6.50;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;7.00;7.00;7.00;7.00;7.00;6.00;7.00;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;15;0;0.09;1;24;2;10.00;20.00;35.00;20.00;0.00;15.00;1;8.00;8.00;7.00;7.00;6.00;4.00;7.00;4.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;7.00;7.00;7.00;7.00;7.00;6.00;7.00;4.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;16;0;0.34;0;25;4;15.00;10.00;30.00;10.00;5.00;30.00;1;7.00;10.00;8.00;7.00;7.00;3.00;8.00;5.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;7.00;7.00;7.00;6.00;7.00;6.00;7.00;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;17;0;0.31;1;28;2;20.00;20.00;15.00;15.00;5.00;25.00;0;5.00;7.00;8.00;7.00;8.00;8.00;5.00;6.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;0;7.00;7.00;7.00;6.00;6.00;6.00;7.00;6.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
93;18;0;4;18;18;;18;0;-0.03;0;27;4;20.00;20.00;20.00;20.00;10.00;10.00;0;5.00;7.00;7.00;5.00;5.00;5.00;4.00;4.00;2;29;Education Administration;5.00;;2;2;;1;5;1;Education Administration;;30.00;15.00;15.00;20.00;10.00;10.00;8;8;8;8;7;;;;;;1;7.00;7.00;7.00;7.00;7.00;7.00;7.00;7.00;2;;;;;;;;;;;;;6;;;;;;;17.00;17.00;11.00;28.00;10.00;17.00;;;;;;;;;;;;;7;7;7;8;6;;;;;1;18.00;18.00;18.00;18.00;10.00;18.00;;;;;;;;;;;;;;;;;;;8;8;8;8;7;;;;;
94;1;1;4;18;5;;1;1;0.21;0;34;2;10.00;10.00;30.00;20.00;10.00;20.00;1;5.00;5.00;5.00;10.00;8.00;;5.00;5.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;6.00;6.00;6.00;7.00;7.00;6.00;7.00;7.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;10;;2;1;0.56;0;22;2;15.00;20.00;20.00;20.00;15.00;10.00;1;4.00;7.00;8.00;10.00;7.00;7.00;8.00;4.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;8.00;8.00;7.00;7.00;7.00;5.00;7.00;7.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;16;;3;0;0.69;0;23;3;10.00;25.00;20.00;10.00;20.00;15.00;0;4.00;2.00;9.00;2.00;10.00;2.00;5.00;1.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;7.00;5.00;6.00;6.00;5.00;3.00;5.00;3.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;15;;4;0;0.27;1;26;4;10.00;20.00;15.00;20.00;20.00;15.00;0;5.00;6.00;7.00;6.00;9.00;5.00;5.00;5.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;7.00;7.00;8.00;8.00;6.00;9.00;8.00;6.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;14;;5;0;0.61;1;27;4;10.00;20.00;20.00;10.00;20.00;20.00;0;1.00;;8.00;7.00;;7.00;5.00;5.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;6.00;7.00;7.00;7.00;7.00;5.00;5.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;1;;6;0;0.60;0;28;2;10.00;10.00;20.00;20.00;20.00;20.00;0;2.00;10.00;10.00;8.00;10.00;6.00;8.00;8.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;9.00;8.00;8.00;8.00;8.00;6.00;8.00;6.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;6;;7;1;0.29;0;25;6;20.00;20.00;20.00;20.00;10.00;10.00;1;7.00;7.00;10.00;10.00;9.00;8.00;8.00;8.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;9.00;9.00;8.00;8.00;6.00;6.00;8.00;7.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;12;;8;0;0.54;0;35;3;10.00;32.00;20.00;12.00;11.00;15.00;0;4.00;6.00;7.00;6.00;9.00;8.00;5.00;3.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;7.00;7.00;7.00;7.00;7.00;5.00;6.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;13;;9;0;0.65;0;32;3;30.00;30.00;30.00;5.00;0.00;5.00;0;1.00;5.00;0.00;10.00;0.00;3.00;0.00;3.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;6.00;7.00;6.00;6.00;6.00;5.00;5.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;2;;10;0;0.30;0;30;2;20.00;25.00;15.00;15.00;15.00;10.00;0;4.00;1.00;4.00;1.00;10.00;1.00;1.00;3.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;7.00;7.00;7.00;7.00;7.00;5.00;5.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;7;;11;0;0.27;0;22;2;15.00;20.00;20.00;20.00;5.00;20.00;0;5.00;7.00;8.00;9.00;5.00;;7.00;5.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;6.00;8.00;8.00;8.00;6.00;6.00;6.00;7.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;9;;12;0;0.69;0;23;2;15.00;15.00;20.00;15.00;15.00;20.00;0;2.00;3.00;2.00;1.00;1.00;1.00;1.00;4.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;7.00;7.00;7.00;7.00;7.00;5.00;6.00;7.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;8;;13;0;0.73;0;23;2;15.00;15.00;20.00;15.00;20.00;15.00;0;1.00;2.00;10.00;1.00;10.00;4.00;2.00;2.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;7.00;6.00;6.00;6.00;6.00;5.00;5.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;3;;14;0;0.18;0;27;2;25.00;15.00;20.00;20.00;20.00;0.00;0;6.00;9.00;8.00;5.00;7.00;6.00;6.00;5.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;5.00;5.00;5.00;5.00;5.00;5.00;5.00;5.00;1;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;4;;15;0;0.37;1;23;4;15.00;21.00;18.00;18.00;10.00;18.00;0;0.00;5.00;5.00;0.00;9.00;0.00;2.00;0.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;5.00;6.00;9.00;3.00;3.00;3.00;3.00;3.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;11;;16;0;0.57;0;25;6;15.00;3.00;50.00;20.00;2.00;10.00;0;5.00;7.00;7.00;7.00;8.00;;5.00;3.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;9.00;8.00;8.00;8.00;8.00;5.00;7.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;17;;17;0;0.64;0;29;2;10.00;20.00;20.00;20.00;20.00;10.00;0;4.00;3.00;9.00;3.00;8.00;5.00;3.00;3.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;0;9.00;8.00;8.00;6.00;7.00;7.00;6.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1;1;4;18;18;;18;0;0.27;0;29;2;14.00;20.00;18.00;24.00;18.00;6.00;0;6.00;6.00;7.00;7.00;8.00;6.00;7.00;5.00;2;28;Business (MBA);8.00;;4;6;;2;6;3;Marketing;;50.00;0.00;30.00;20.00;0.00;0.00;6;9;9;9;7;;;;;;1;7.00;9.00;9.00;8.00;6.00;7.00;7.00;5.00;2;4.00;;;;;;;;;;;;7;;;;;;;20.00;20.00;20.00;10.00;20.00;10.00;;;;;;;;;;;;;7;9;8;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;5;;1;0;-0.18;1;34;2;10.00;10.00;30.00;20.00;10.00;20.00;0;4.00;5.00;5.00;4.00;6.00;;2.00;2.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;6.00;6.00;7.00;8.00;4.00;6.00;5.00;4.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;10;;2;0;-0.20;1;22;2;15.00;20.00;20.00;20.00;15.00;10.00;0;4.00;6.00;6.00;6.00;5.00;7.00;4.00;6.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;4.00;6.00;5.00;6.00;5.00;5.00;4.00;4.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;16;;3;0;-0.16;0;23;3;10.00;25.00;20.00;10.00;20.00;15.00;0;2.00;4.00;9.00;4.00;9.00;6.00;5.00;1.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;5.00;6.00;7.00;4.00;4.00;6.00;4.00;3.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;15;;4;0;-0.04;0;26;4;10.00;20.00;15.00;20.00;20.00;15.00;0;5.00;6.00;6.00;5.00;5.00;4.00;5.00;5.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;4.00;7.00;7.00;6.00;5.00;5.00;5.00;3.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;14;;5;0;0.31;0;27;4;10.00;20.00;20.00;10.00;20.00;20.00;0;7.00;9.00;9.00;8.00;9.00;8.00;8.00;8.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;5.00;8.00;7.00;5.00;6.00;4.00;5.00;3.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;1;;6;0;-0.21;1;28;2;10.00;10.00;20.00;20.00;20.00;20.00;0;3.00;7.00;7.00;5.00;7.00;6.00;6.00;8.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;1;6.00;6.00;6.00;8.00;6.00;7.00;6.00;5.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;6;;7;0;-0.25;0;25;6;20.00;20.00;20.00;20.00;10.00;10.00;0;4.00;8.00;7.00;5.00;7.00;4.00;6.00;7.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;4.00;6.00;5.00;6.00;5.00;4.00;4.00;6.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;12;;8;0;0.03;0;35;3;10.00;32.00;20.00;12.00;11.00;15.00;0;5.00;6.00;8.00;7.00;8.00;8.00;6.00;4.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;1;7.00;7.00;8.00;6.00;7.00;5.00;6.00;5.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;13;;9;0;-0.03;0;32;3;30.00;30.00;30.00;5.00;0.00;5.00;0;5.00;8.00;7.00;5.00;5.00;4.00;6.00;6.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;5.00;7.00;6.00;6.00;6.00;4.00;5.00;4.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;2;1;4;18;2;;10;0;-0.37;1;30;2;20.00;25.00;15.00;15.00;15.00;10.00;0;5.00;6.00;7.00;5.00;6.00;2.00;4.00;5.00;2;26;Business;8.00;;2;7;76,624.00;1;5;2;Business - Investment Management;;16.00;15.00;19.00;23.00;14.00;13.00;7;9;8;10;7;;;;;;0;5.00;7.00;6.00;6.00;5.00;6.00;5.00;3.00;2;2.00;;;;;;;;;;;;5;;;;;;;18.00;15.00;18.00;20.00;12.00;17.00;;;;;;;;;;;;;8;9;10;8;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
